customer_id,name,age,state,income_bracket,credit_score_band,score,grade
212860e9-0195-488f-b925-57f512df3303,Jennifer Cummings,63,Rhode Island,60k-90k,Very Good,788,A
e4752ae9-3a5b-4208-a0e9-25cee69014d3,Nicole Pratt,51,Massachusetts,90k+,Good,680,D
82b065c4-c04a-4aa8-b78b-933f7a74d192,Kyle Horn,61,Montana,<30k,Excellent,806,A
c9d7e8f5-a481-4fff-a377-ae2f1382e77c,Haley Winters,53,Wyoming,90k+,Excellent,816,A
12f0fbaf-ef01-4d17-beae-69d83692db92,Maria Maynard,94,Ohio,60k-90k,Good,689,D
d9e79a8b-6731-4b15-b07a-9a24db12a244,Tammy West,53,Florida,<30k,Good,680,D
1020cb35-facc-4ff5-82ce-62508f3de1b3,Brenda Lewis,89,Washington,60k-90k,Good,719,C
e04358cc-1f26-4cc7-9b73-afa92a1e6803,Leonard Warren,19,North Dakota,60k-90k,Very Good,759,B
a406229b-595a-4cbb-bdb8-b90cec5f4d2e,Larry Lambert,84,Connecticut,90k+,Fair,609,F
4a1439fa-eb30-430e-a53b-7fb5c04d6595,John Mitchell,42,Oregon,<30k,Excellent,815,A
0687f663-ad62-4c1f-bc1c-b57779e7d45a,Sheila Burnett,28,South Carolina,<30k,Very Good,787,A
d3d7c184-3362-4114-9e80-fe1ef8b974a2,Mr. Kevin Brown DVM,48,Indiana,<30k,Excellent,818,A
e6fafb1a-b4ff-4c4f-a711-21bc1426202f,David Davis,70,New York,<30k,Very Good,768,A
786cc2f8-5fba-4898-ad2f-39d717c9e291,James Hughes,80,California,60k-90k,Poor,364,G
0fa6dd49-a0b6-4f9d-964d-b058f57b7f4f,Donald Martinez,89,California,90k+,Very Good,748,B
657b6662-4396-46f0-802f-6e43020d8d7e,Eddie Mccormick,48,South Dakota,90k+,Excellent,833,A
13c0ca71-52fe-4c48-8ef7-b329b5868cd1,Kevin Serrano,78,Alaska,90k+,Poor,387,G
df1316ec-c85c-4868-adfc-ed5c7e722ab4,Travis Davis,80,Montana,90k+,Excellent,801,A
261eabc1-cb7d-4ac3-a6e0-32d490763dba,Thomas Hernandez,75,Virginia,60k-90k,Fair,584,G
937d548e-c78f-4c1a-adc9-059a9671446a,Ruben Donaldson,20,Oregon,60k-90k,Good,715,C
ee7c1eeb-b4c3-4a15-b387-790a44960af2,Rachel Fisher,29,Maine,60k-90k,Excellent,820,A
ab8c8919-78eb-464f-bf9b-14c29ad3dd43,Lisa Horn,55,Idaho,30k-60k,Good,730,B
e142a323-82b7-48f7-a118-555cbfb2a8dd,Alyssa Long,46,New Jersey,30k-60k,Excellent,829,A
79c1a162-e45d-4bf5-a67f-534d7fb4d826,Michael Powers,69,West Virginia,<30k,Excellent,834,A
4cb7e511-c37e-4c0f-b296-1abbd0c1a33d,Kelly Wong,49,Idaho,60k-90k,Excellent,817,A
ccdf0c2c-2f88-4f87-859f-6e099153b159,David Ferguson,57,Texas,60k-90k,Good,726,B
04b43aae-4ced-491e-829e-e2b9238bed83,Angela Young,92,Kansas,<30k,Excellent,808,A
6c22cb19-dbe1-401f-bfb4-940b8e600f19,Eric Adams,65,Louisiana,30k-60k,Excellent,844,A
6c45e24b-f247-4961-982f-074a93826554,Natalie Woods,78,Georgia,<30k,Fair,649,E
2c3f913a-f1c5-4be0-9806-96150a27b5a5,Tammy Parker,88,Delaware,90k+,Good,692,C
2bef99e5-d6a5-45fd-964a-db06dfddf039,Rodney Mcdaniel,85,California,90k+,Fair,655,E
0304a221-b2e8-404a-8b76-7562ff694844,Crystal Spencer,62,Louisiana,<30k,Very Good,778,A
26e0988d-cf1d-4869-9bba-a0f67e84f802,Denise Mccormick,72,New York,30k-60k,Very Good,769,A
c0af10b3-31ea-4e4f-9aad-700c663f5978,Brittany Morrison,88,Oklahoma,30k-60k,Fair,660,D
3ae4f55a-8161-4119-9a1f-090b09f16f23,Michelle Powers,60,Michigan,60k-90k,Very Good,787,A
71f15989-7166-4936-9dc8-140ab6b103a0,Kendra Henderson,63,Kentucky,30k-60k,Very Good,780,A
a2d44ab2-e3da-40a0-b232-90434c5cfaaf,Erika Jones,76,North Carolina,90k+,Very Good,796,A
0eba01d7-a471-44f7-93b8-ba8d23b79628,Maria Garcia,52,Vermont,<30k,Good,725,B
f5a5a6b3-b029-436f-8ac7-9698e4ff9273,Stephanie Anthony,57,Mississippi,90k+,Fair,647,E
4c36ae6a-fb98-455d-afbd-46fd4bc1e350,Katherine Miles,50,Arizona,<30k,Fair,661,D
4fc2687a-8b49-487b-bf26-2c44ceb96142,Wendy Brown,47,Indiana,30k-60k,Good,738,B
1815f0c1-beb0-4b33-b21a-816dc7e092b7,Elizabeth Wilson,33,Connecticut,60k-90k,Fair,619,F
7d4b40aa-610c-411d-927e-1f4a04940cde,Michelle Pope,42,Wisconsin,30k-60k,Very Good,798,A
b64b4236-4a67-42eb-9f2e-8db6754b40ce,Nicholas Chung,58,Mississippi,30k-60k,Very Good,762,A
f8cf2698-67ce-425b-b977-19cb23e1dd45,Shelly Smith,33,South Dakota,30k-60k,Good,731,B
3d67d1a2-30fd-42b3-aba4-d84b7f846d21,Dawn Norris,86,Washington,60k-90k,Poor,576,G
16a1faed-09ca-41ec-a44f-2a8e4bbcc693,Ricky Torres,41,Alaska,<30k,Good,699,C
2da1f2c2-ddc9-4a6e-b49a-f5bfc1d3f147,Peter Davis,42,Wyoming,30k-60k,Fair,591,G
b99d1c2a-67aa-4512-9c3e-c509b8660bec,Shaun Peterson,45,Indiana,<30k,Excellent,828,A
8beaa408-fee0-4bd3-885f-330521078173,Jerry Smith,79,Alabama,30k-60k,Very Good,759,B
d88f5336-7cba-4c46-b639-4efbd8a3f92c,Brittany Daniel,53,Indiana,60k-90k,Good,716,C
c15a8125-9093-4ae0-af5f-d68ccd131bbb,Cynthia Dunlap,93,Delaware,<30k,Good,722,B
a3704e25-6101-4b6e-ac0d-a466674ea082,Bobby Gutierrez,85,Kentucky,90k+,Fair,613,F
10b9f1af-8071-43e3-a788-afdd49ad3be2,Lindsey Romero,94,North Carolina,60k-90k,Excellent,809,A
494bae8f-2e34-4a8f-b40a-b9ce28a58a12,Carl Brown,54,Minnesota,60k-90k,Fair,618,F
371997be-081a-474d-86a3-f23826e2efe6,Miss Taylor Leon,30,Florida,90k+,Good,671,D
b930e828-413c-4fdf-a616-8730a5cc5e04,Leslie Thomas,42,Louisiana,<30k,Good,670,D
458854ec-0f44-4755-b740-366205a6e254,Nicole Thompson,55,New Mexico,60k-90k,Good,736,B
1f21e708-b3cc-4c6d-88cf-f0983d35dd33,Dana Scott,47,Ohio,90k+,Excellent,848,A
02a4deab-a357-401e-b9f1-918536df351a,Gregory Clark,64,Minnesota,90k+,Excellent,808,A
b3ae1d60-73cd-4e4c-b174-77245bc83109,Rachel Thomas,40,Texas,60k-90k,Very Good,762,A
42d720ba-3f05-436a-a5dd-4ef4e5191a4c,Daniel Reid,56,Alaska,30k-60k,Very Good,758,B
358e9c73-922e-41f6-8736-90844b5c6f5b,Samuel Lawson,19,Missouri,<30k,Fair,640,E
95437dda-8632-4c52-91f5-1895eab26ec6,John White,86,Colorado,90k+,Very Good,774,A
a5badb5d-b19f-4624-af35-68473b9f0811,Hannah Wheeler,34,Nebraska,<30k,Very Good,740,B
6648b984-2008-4716-a2eb-7167c3a33de4,Jennifer Jackson,53,Idaho,90k+,Fair,668,D
dabc6822-7313-4efb-9b87-8abcb64c092d,Nicholas Walker,23,Indiana,60k-90k,Good,732,B
f7f7526b-4ab6-4704-ac16-a61e0ac63fb4,Anthony Fitzpatrick,24,Utah,30k-60k,Good,731,B
62a88397-d4c6-4eaa-8a33-e3dbe5727d70,Jennifer Baxter,88,Ohio,<30k,Very Good,759,B
d9aaa1f5-b828-44e0-bb12-d4a822d75b95,Matthew Jones,55,Connecticut,<30k,Excellent,800,A
768a170c-7087-4214-b1ae-a303ca0d6be8,Kenneth Schwartz,34,Iowa,90k+,Very Good,789,A
205df86a-67e5-4f3c-8ddf-c81e59eff825,Kim Smith,99,Mississippi,30k-60k,Good,725,B
5b9f0b5e-b103-4c54-9201-8d4c062b61c8,Brittany Nelson,80,Hawaii,60k-90k,Good,707,C
f6f5252d-dcc8-4fc0-914a-932d546a91c3,John Johnson,31,Arkansas,60k-90k,Excellent,838,A
a5a85e85-be9b-49e2-926e-ee8966158546,Joseph Phillips,19,Oklahoma,<30k,Fair,609,F
361dfa5c-1aaa-4081-a84b-cfccaa0d2b3d,Mrs. Jaime Lopez MD,91,Pennsylvania,60k-90k,Fair,580,G
14f3f844-2972-438e-858e-c03ac47cb84a,Jennifer Ayala,54,Missouri,60k-90k,Very Good,775,A
f80ec4d0-accb-41f3-a050-3bed05366403,Steven Martinez,78,New Jersey,60k-90k,Good,717,C
ff1be868-ff7a-430b-bb15-813350504c89,Christine Gordon,79,North Dakota,<30k,Good,694,C
3be4e48c-5123-4869-af88-792207af7ef6,Roy Holmes,74,Delaware,60k-90k,Very Good,766,A
53a199d9-b1f5-4968-9bb7-444a269c76d0,Cindy Butler,61,Maine,90k+,Good,725,B
1b240b44-fcf6-4cdb-81b0-9d089ada3ee2,Elizabeth Baker,41,Louisiana,30k-60k,Very Good,765,A
7aa9a887-0673-450c-a8f9-76bedbbaa8b2,Dennis Garcia,24,Nebraska,90k+,Good,701,C
d6135509-d3b8-46a6-9b81-404ce05d0c3a,Jennifer Garcia,50,Tennessee,<30k,Very Good,750,B
5f7d1e28-635d-4807-9582-b3e6e1928d8b,Lisa Waters,79,Missouri,90k+,Very Good,785,A
1d66d7b4-3098-4114-9d9b-6511bb050783,Michael Harvey,32,Arizona,<30k,Good,719,C
082b0dde-3c9d-4aea-bab1-10837f11b19c,Ricky Gonzalez,26,Kansas,90k+,Excellent,824,A
d6d3d5f5-ff67-442d-9e8b-7b4cfaf1fa07,Lisa Shelton,69,Texas,90k+,Poor,412,G
8eeb1b16-d25b-4656-8816-80ba4e58575a,Danny Gonzales,80,Florida,30k-60k,Excellent,816,A
bb042387-2142-4364-8edb-1d4a0570feb6,George Spence,27,Nebraska,<30k,Excellent,805,A
5ba11679-2c62-4457-934a-fb8d313b852e,Matthew Hart,91,Washington,60k-90k,Good,724,B
be4ae1cc-3d54-43bd-b2f6-ac327799edea,Frank Kelley,98,Missouri,60k-90k,Very Good,780,A
f173028c-bd98-4123-ab26-7ed2fd2161a8,Heather Gonzales,24,Delaware,<30k,Fair,610,F
7e2b07f8-c4a9-4970-b371-9c7a653fe1dd,Edward Blake,37,South Dakota,90k+,Good,736,B
545cd141-aaaa-4b55-890d-d4fd1ecb7767,Anne Brewer,37,West Virginia,60k-90k,Very Good,788,A
e48b5bf5-dc17-4a75-b2ac-4de70d22771a,John Clarke,90,Minnesota,60k-90k,Very Good,791,A
b9dc28e1-dafd-4658-8a3c-693035d81eb6,Tina Turner,56,Hawaii,30k-60k,Very Good,798,A
f3e96afe-c86e-4077-af47-7999caaedc70,Kristy Ewing,28,Rhode Island,<30k,Good,704,C
8e0a197a-4f16-4c19-bf26-440d2b3a3a4a,Erica Parker,49,Utah,90k+,Good,706,C
ab57be55-32df-4151-a1fe-7533d259e077,Elizabeth Gray,33,Wisconsin,30k-60k,Good,738,B
86ffb750-2db3-46dd-ba6f-e1be77339151,Tiffany Lin,89,Arizona,30k-60k,Very Good,791,A
85bf6045-4600-4a58-80f0-c0f6c59f4e44,Cassandra Chung,71,New Jersey,60k-90k,Fair,614,F
4ceb08c2-003c-4de1-b099-e9cd78be527b,Patricia Robertson,95,Montana,<30k,Excellent,826,A
5d7f5ee7-f7e6-4046-b372-8a072448db06,Nancy Little,94,Illinois,30k-60k,Poor,396,G
8a54039a-4a24-40ba-89e0-29e1467af435,Peter Coleman,97,Missouri,30k-60k,Good,678,D
2a637e40-0e8b-4ba6-b7c5-df13425135b1,Spencer Ellis,46,Florida,30k-60k,Good,693,C
327f13a5-e692-4c5f-8f1f-ad8275c77a8e,James Ramos,84,Colorado,<30k,Good,687,D
7f3bfc5e-bb35-4f9e-ae97-32ac4586692a,Alexis Walsh,66,Illinois,90k+,Excellent,818,A
16d59fb6-f6de-46ea-9a2c-24ba22652466,Lindsey Mullen,75,Missouri,30k-60k,Good,684,D
3e5c21d7-2ab3-4607-89e8-966b6e09feed,Michelle Paul,74,Arizona,90k+,Very Good,780,A
d013c00b-f00b-4f03-af47-8fcf7f6f1cd4,Teresa Nguyen,56,Rhode Island,30k-60k,Fair,638,E
900374c9-475c-4715-b54b-d00dd725d67c,Tanya Ferguson,93,Idaho,30k-60k,Good,727,B
4ca1a4c3-e639-4e2e-8bed-d1f38fa53ae5,Allen Woodard,72,California,90k+,Excellent,817,A
f3437536-0f78-4242-b756-b4ad0ee220c9,Katherine Carter,57,Pennsylvania,60k-90k,Fair,669,D
89ef09aa-057f-4592-8ecd-54a258922961,Karen Bernard,90,Missouri,<30k,Very Good,779,A
f4d13d83-88dc-4df0-a5b2-d40673e4a3cc,Denise Roberts,97,Alaska,<30k,Poor,551,G
a0264cf6-4e81-4b9c-b7eb-df3d8e3e3e39,Barbara Russell,25,Maryland,<30k,Good,694,C
c66955d6-f94d-4a84-9c0d-f5902d1a38f6,Alan Blackburn,96,Idaho,30k-60k,Excellent,820,A
6697c4a1-63c1-45ea-a54a-4cabe7af14de,Alexander Warren,30,South Carolina,<30k,Excellent,801,A
c4445fac-6a91-4c7a-8428-adcb30f04ac8,Michael Hester,44,Montana,<30k,Good,689,D
6773a09a-6706-4166-93e3-ced1b6b637d8,Benjamin Clark,98,Georgia,90k+,Good,676,D
64b1ae23-3b11-47f0-8412-14c8fe785ce7,Antonio Barrett,45,Maine,90k+,Very Good,774,A
46107738-e0cd-4a05-9ae1-bfc9c592399f,Tina Wyatt,51,New York,30k-60k,Very Good,741,B
926a6420-4157-46aa-b606-cefeed1892cf,Ryan Alexander,28,Idaho,90k+,Good,693,C
22421881-540b-49e6-8183-5b5a160a3d7d,Linda Palmer,38,Missouri,90k+,Good,683,D
8ba2e5c4-5659-425b-8b14-6cd4a23a5e50,Felicia Green,48,Illinois,90k+,Very Good,758,B
de3ef0f8-dfd4-4550-95c7-4060cd40f584,Derek Chambers,40,Massachusetts,90k+,Very Good,757,B
c596b524-01bc-420e-9b53-4a00994192a4,Steven Johnson,88,Ohio,60k-90k,Fair,596,G
d0c7a3aa-1f9b-4f8c-a0cb-a1f425616941,Parker Cook,27,Oklahoma,<30k,Fair,636,E
f7e4c661-0aa3-4562-9214-69daf0af38a2,Amy Pearson,38,Idaho,<30k,Fair,581,G
ef9c69cb-108c-4cd5-a6cb-c7bc6c2017cd,Melissa Coffey,18,Utah,90k+,Excellent,814,A
72696f56-a2fb-478f-8b47-eb43e0917e8e,Jose Johnson,70,New Hampshire,30k-60k,Excellent,805,A
ab6b96b4-c327-4f6e-b258-1c8161d03efa,Catherine Ferguson,75,New Mexico,90k+,Fair,599,G
e251922d-81af-441b-9cd5-d52147b8c185,Alexander Dean,94,Massachusetts,30k-60k,Good,671,D
dc3acf05-aba3-4cbc-b80e-6f1faea199fa,Jared Lowe,78,Louisiana,<30k,Very Good,771,A
a934dca6-db96-4985-96fe-958af92fa004,Brenda Diaz,55,Minnesota,30k-60k,Very Good,753,B
c1e80cc2-c158-4531-9bb1-eededdc9b115,William Herrera,22,New Jersey,30k-60k,Very Good,761,A
29521453-16da-4d45-b133-d44e0ad26573,Kayla Johnson,47,Nebraska,<30k,Very Good,766,A
7538b39a-f766-4c38-a12e-27c4363b1695,Erin Andersen,54,Idaho,60k-90k,Good,709,C
3c2c35e6-7405-4d4a-bea1-cb4bb22ce473,Jennifer Hall,54,New Mexico,<30k,Good,733,B
d12088a5-31a8-4738-b37b-2fe24625f570,Meagan Brown,76,Wisconsin,30k-60k,Excellent,823,A
845c2bd3-e199-4991-a8f4-e55c3efc5b41,Benjamin Myers,27,Washington,60k-90k,Good,729,B
db000da9-3c6e-43ca-9980-fc4a8841c84b,Leslie May,47,Colorado,90k+,Good,674,D
3c3f90f8-9761-44af-a94e-f257cef5cd4e,Shelley Baker,51,Mississippi,60k-90k,Excellent,821,A
1fd41af5-7add-4fbd-a3ca-e476e715b9f8,Zachary Flores,98,New Mexico,30k-60k,Fair,590,G
da4d1318-efa7-44b2-bfc4-8d237dcccd16,Janet Cruz,93,Oregon,<30k,Very Good,793,A
2635f487-0618-4090-b361-0b286fd090c5,Sean Castro,43,Idaho,<30k,Fair,598,G
a44fcfe5-29e2-4deb-9ad9-3c7213d18610,Joseph Leonard,72,Georgia,<30k,Very Good,743,B
6444d247-5fae-4459-ad26-f1b7f1b75d65,Margaret Dickerson,32,Pennsylvania,30k-60k,Very Good,757,B
03a44b95-c549-42e1-b252-7f7d9ba13cff,Angela George,87,California,30k-60k,Fair,630,E
9fd9034c-ca0f-4eb7-9afb-429e9d0411e9,Krystal Fowler,46,Florida,30k-60k,Poor,336,G
eaff552c-020f-4d08-926d-8f3e12b5b177,Kathy Gonzales,37,Indiana,<30k,Fair,649,E
1473cd8a-1153-42ad-a84a-5b505ecbcc18,Diane Bowman,52,Nevada,<30k,Poor,540,G
e95f4016-c3e5-4693-a858-45f141c233f4,Alexandria Jackson,36,Oklahoma,60k-90k,Good,693,C
943f30b9-c0af-41e0-ab33-bb5660c8e756,Drew Gray,27,Florida,30k-60k,Good,694,C
b68b0f99-273e-4915-ab19-1ec41e6ea4c9,Kimberly Thompson,25,New Hampshire,30k-60k,Very Good,797,A
a52ccead-4c26-4e51-af67-a2caf0439882,Jacob Kerr,39,New York,30k-60k,Excellent,816,A
a75185f9-1ff8-45eb-80fe-5308f3b3fd7a,Thomas Quinn,57,Maine,30k-60k,Good,718,C
606d95c8-fbf7-4563-944c-ea5fbb2de166,Richard Thomas,94,Montana,60k-90k,Good,671,D
69f4aef2-401d-43f6-9f01-9481e8fe202d,Henry Morrison,90,Pennsylvania,90k+,Very Good,747,B
47f44b5f-c3fe-4747-8c3b-b01a41765c36,Heidi Mckay,54,Nevada,60k-90k,Excellent,849,A
1ff2dee7-58e6-4886-a890-c53b10a68564,Michael Gardner,74,Mississippi,60k-90k,Very Good,785,A
11fea68b-1654-4b93-b033-486215c51b6b,John Long,33,Montana,<30k,Fair,611,F
3f25e0de-51f3-4e28-aa65-4e2c4186d297,Amy Diaz,77,Arizona,<30k,Excellent,824,A
3322eb74-dac6-446c-953b-702bfa234430,Alan Russell,56,Louisiana,30k-60k,Good,726,B
6a8fe754-1680-47dc-a02c-cf37894587dd,Justin Harris,69,Hawaii,90k+,Good,701,C
c518b60f-6040-4878-82db-667ee5572935,Thomas Hayes,52,Ohio,60k-90k,Very Good,787,A
72ffa419-5a5c-4460-b19e-d5c9c64084d1,Anthony Mata DVM,82,Nevada,30k-60k,Good,674,D
e421ab75-73f7-4466-9010-3b37fe5a87bc,Eugene Preston,87,North Dakota,<30k,Excellent,812,A
f0d39a0d-eec5-4aeb-82ac-d0793550975b,Patricia Johnson,81,Hawaii,60k-90k,Very Good,769,A
1c0c76b1-3012-42b2-9800-8d0dccafcd3f,Shirley Walker,74,Alaska,30k-60k,Good,682,D
6a2c4c2f-53c5-4dbe-838e-df2d49df1f0b,Gary Waters,28,Michigan,<30k,Very Good,773,A
f610a7ef-ec23-4cbf-a74c-0faf45541975,Yvette Anderson,94,Idaho,<30k,Fair,665,D
05ca77d1-a42f-4560-876f-24514a75b38b,Jessica Watkins,23,New York,60k-90k,Excellent,813,A
d8fad670-5287-404e-9bec-0b22517eba7a,Ian Henderson,73,Maryland,90k+,Fair,640,E
94cbeea4-a82d-4b67-8f37-2922010b3f86,Julia Reynolds,59,Rhode Island,60k-90k,Fair,629,F
4808a84c-fee8-4bf4-9471-b110b91360b0,Melvin Liu,95,Georgia,<30k,Very Good,783,A
ff8aa60a-7a7e-4fed-a843-5684553acebc,Amy Howard,50,West Virginia,90k+,Excellent,819,A
d2180f58-5179-4761-9d2b-c39a1c57bd9d,Ashley Miller,21,Wisconsin,<30k,Very Good,799,A
f2413fdf-c39e-4d52-85ab-32ad4ba7df38,Tommy Dickerson,29,New York,90k+,Fair,621,F
e91aa97f-2e84-4d05-9cc1-aeeeeb80c710,Michael Alvarado,47,Wisconsin,30k-60k,Very Good,750,B
bdc80615-8164-4e4c-b741-570fea0072c4,Bryan Daniel,91,Virginia,30k-60k,Poor,321,G
835af002-0d05-4c25-9283-ba7670a62eb7,Marilyn Schroeder,93,New York,60k-90k,Excellent,847,A
8eba0fc9-c61c-4ff1-88da-6769b64e6cf1,Richard Ray,20,Michigan,90k+,Poor,566,G
08d3f0bb-d2ca-48de-9d03-1bd9ac437a6d,Olivia Tucker,52,West Virginia,60k-90k,Poor,362,G
21089eac-826f-475a-a4da-4b9dc36dfc17,Jason Brooks,91,Massachusetts,60k-90k,Good,702,C
e8f9e8b4-ae61-4946-bae4-2c593421df54,Michelle Nichols,23,Vermont,60k-90k,Excellent,830,A
f483409b-c399-4ef3-b251-f353c912571c,Michael Krause,40,Maine,30k-60k,Fair,661,D
dd3aac7b-172c-43dd-b40e-2e6521369ed3,Michael Carlson,78,Delaware,60k-90k,Excellent,819,A
9f98e1ab-a91f-472c-9377-4f20f0778e99,Tara Hodges,84,Connecticut,30k-60k,Poor,401,G
c76dc0c6-0b79-4d56-b127-18d948612eca,Michael Allen,74,Utah,<30k,Excellent,823,A
5a90457e-2660-4b60-b1f1-a15fd779dc37,Scott Johnson,53,Illinois,30k-60k,Very Good,796,A
2806870d-b51f-4b6f-bf9c-c12ce7b33337,Kelsey Stark,41,Maryland,<30k,Very Good,743,B
4f0ef0a2-37b6-4960-b92a-35181d1f8884,Dawn Jones,92,Missouri,30k-60k,Good,697,C
efd3b03f-6ad6-4ddf-b7c5-5bf0e8e8006c,Michael Mcguire,73,Idaho,30k-60k,Good,684,D
24c684f6-b3d0-4553-8e7b-ce2b5a313643,Michelle Douglas,99,Nevada,90k+,Excellent,815,A
10a4c0b7-dbb8-440f-b9a3-f337f79ba183,Mrs. Lisa Bates,80,Arkansas,90k+,Good,725,B
3b4fd559-64bc-4ae9-bdb5-93b0822be0ca,Lindsay Williams,29,Missouri,60k-90k,Excellent,820,A
bed4db69-38c8-4243-9aff-d32ead649492,Evan Washington,78,Arizona,60k-90k,Very Good,740,B
9687a985-4711-4136-b82e-332afba0a4bc,Katherine Moody,62,Hawaii,30k-60k,Fair,601,F
e160644c-87ba-4a8c-b5ab-1c80360033cf,Timothy Hall,70,Mississippi,60k-90k,Very Good,790,A
c4279452-1ab9-4813-990f-ac468dcf6b6f,Daniel Dominguez,60,Georgia,90k+,Fair,615,F
efd53c9d-263e-42e6-9c8f-343737d9bee3,Christopher Mccarthy,59,California,60k-90k,Good,685,D
50d00c23-5caf-4e74-8cc3-21a8192dbcfe,Megan Murray,31,Arizona,<30k,Very Good,765,A
bb451289-8207-4b58-9ab1-f34325374b0a,Margaret Boyle,38,Vermont,<30k,Poor,424,G
bcdc46eb-ab6d-4e74-bba6-47aee85ae9a8,Robert Cox,60,Vermont,30k-60k,Good,671,D
15fd6f21-28f9-43c1-98b4-b42a69dc402d,Brandon Hicks,70,New York,60k-90k,Excellent,802,A
a9336237-4b88-4221-93dd-3ea13a251d8d,Bailey Jimenez,81,Florida,60k-90k,Excellent,837,A
bba8f48d-14e4-40df-9bee-cb6764583c41,Andre Watson,54,Alaska,90k+,Very Good,790,A
af7331cc-f03f-4e19-9c89-40ad8e6ce94f,Daniel Lawrence,69,Nevada,30k-60k,Good,730,B
8adb6e34-0f75-42b2-bf97-418e595bf79e,Carlos Ruiz,88,Vermont,90k+,Fair,668,D
6dcdfe5a-fd02-4e83-9fe5-991ef279d585,Brenda Garrett,22,Florida,<30k,Good,689,D
30aa612f-b422-4501-a18e-8371b40abe53,Nicholas Jordan,76,New Mexico,60k-90k,Good,717,C
335c39fe-5a1e-476f-9485-033b292e0748,Jeffrey Thompson,29,Louisiana,60k-90k,Good,681,D
6be14043-d256-4d91-8063-4fc28ede6c5c,Jonathan Campos,58,North Carolina,<30k,Very Good,755,B
58e9965c-89d2-456f-a996-dd5eeab2465c,Elizabeth Turner,50,Arkansas,30k-60k,Very Good,750,B
5cba8a40-4cc3-4fba-8309-62e5fc2230fc,Patricia May,59,Indiana,30k-60k,Good,733,B
36bc066d-b84e-4d76-bb89-ca86173a8092,Alexis Jimenez,32,New Jersey,30k-60k,Good,681,D
bd4c03fc-e299-4d35-9beb-baf2112c0ef9,Matthew Owen,69,Utah,<30k,Excellent,843,A
f923970c-7322-47b0-b18a-790b8b6c2588,Renee Wagner,83,Minnesota,60k-90k,Excellent,839,A
41ee780c-0b8b-4d65-9dfe-30caa7004979,Randy Ryan,18,Kentucky,60k-90k,Very Good,761,A
58168c56-e2f4-4fc3-8b62-7fc676f1b177,David Powell,87,Rhode Island,30k-60k,Very Good,799,A
6030a2e7-7875-48a5-984b-9df826582dc4,Daniel Robinson,77,Rhode Island,90k+,Very Good,788,A
8dff6861-3e93-4fef-b3bb-1612bb265a4c,Laurie Houston,70,Tennessee,60k-90k,Very Good,780,A
703e90fc-2394-409d-85e1-6a8212f59531,Tiffany Smith,24,Iowa,60k-90k,Fair,587,G
ab1c64bd-7f39-43bc-a589-040c45b58721,Juan Brown,42,New Hampshire,60k-90k,Excellent,803,A
61a704d2-5b6d-4c35-8221-0b88eb4e28fc,Mr. Edward Anderson,84,Georgia,60k-90k,Poor,482,G
1812abd9-c80f-46cf-aa46-6b4c85d2c2c4,Tabitha Matthews,64,Maryland,90k+,Very Good,781,A
d872bd59-0cd2-4245-91d9-78339c9d650f,Kirsten Smith,97,North Carolina,30k-60k,Very Good,749,B
d9a29c96-b7c3-4a9a-a7be-a3e8f4140506,Lonnie Robinson,81,Maryland,30k-60k,Very Good,784,A
c892a417-746f-498f-a7fb-3fb742ae44a8,Miranda Elliott,98,Oklahoma,90k+,Poor,574,G
6595c202-a1a8-4709-aebd-89dc7a0ca435,Alyssa Schmidt,74,Idaho,30k-60k,Good,683,D
0f592e05-f80c-4729-afdd-97bb47c3eaba,Jay Lewis,24,Iowa,60k-90k,Very Good,748,B
ad25d9b5-0c4e-45bd-ab07-3baf73e21001,Barbara Baker,44,West Virginia,60k-90k,Good,732,B
60077847-5951-48a2-864c-1bcb2f96c50a,Jo Russell,52,Colorado,60k-90k,Very Good,754,B
a8aea581-7552-4bb9-a06a-cd75d258146f,Bonnie Blackwell,88,Mississippi,90k+,Good,710,C
7962fa82-bea7-463e-a079-22612589ba36,Amy Murphy,34,Rhode Island,60k-90k,Good,714,C
37e5cada-ab3c-4b39-a916-fc92e5a55a4c,Jonathan Sullivan,54,Montana,90k+,Excellent,828,A
5e91966c-b53a-4336-9cd9-ef6b26800076,Lucas Snyder,74,Maine,30k-60k,Good,694,C
334e4e86-25e2-48aa-b3e9-02ba62fdf976,Pamela Lewis,80,New Jersey,30k-60k,Excellent,801,A
ef1c7bd2-cb6b-4786-ac96-c93bc455d3c0,Michelle Klein,33,Maryland,90k+,Excellent,844,A
005cdabe-e06e-4eeb-854f-aa6f59947b4e,Katelyn Morales,21,Delaware,30k-60k,Fair,628,F
a29ac12e-dcaa-432e-ae28-cfedf1d1d808,John Avery,98,Minnesota,30k-60k,Good,715,C
351f7b79-8730-4326-9de2-80157742b8c7,Jay Shepherd,95,Georgia,90k+,Poor,368,G
69535ef6-c3da-4d52-b61c-4af2c09fab7f,James Miller,48,New Mexico,90k+,Good,702,C
bbdfd58a-9264-4dc6-b00a-1a8e41436401,Rachel George,38,Illinois,90k+,Excellent,802,A
2e9cce73-2464-4b5c-a172-66190ea2a773,Tanner Orozco,57,New Hampshire,60k-90k,Good,732,B
24cb77ab-94b7-469f-a856-2ea0b80a965c,Victoria Holmes,88,Oregon,60k-90k,Excellent,845,A
